date,tracking_code,campaignname,adgroup,keyword,Impressions,Clicks, cost 
2016-07-01,ps_ggl_35109,xx_Investor_NB_Product>Investment Objective,Retirement>SEP Plans>Exact,sep ira,32.00,1,12.00
2016-07-01,ps_ggl_34871,xx_Investor_NB_Product>Investment Objective,College Savings>Coverdell>Broad,coverdell accounts,43.00,1,5.71
2016-07-01,ps_ggl_35103,xx_Investor_NB_Product>Investment Objective,Retirement>SEP Plans>Broad,sep ira plans,61.00,1,8.94
2016-07-01,ps_ggl_35122,xx_Investor_NB_Product>Investment Objective,Retirement>Traditional/Roth IRAs>Broad,traditional iras,101.00,1,8.32
2016-07-01,ps_ggl_41248,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +fund retirement 401k,9.00,2,2.99
2016-07-01,ps_msn_38368,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,401k +company +funds,21.00,2,1.88
2016-07-01,ps_msn_38353,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +fund retirement 401k,25.00,2,2.96
2016-07-01,ps_ggl_40668,B2C_BR_403B_Standard,Company X  403B Exact,company x 403 b,2.00,2,0.29
2016-07-01,ps_ggl_40621,B2C_BR_403B_Standard,Company X  403B Exact,company x 403b,5.00,2,0.05
2016-07-01,ps_ggl_40608,B2C_BR_403B_Standard,Company X  403B Broad Match Modify,+company +x 403b,8.00,2,2.26
2016-07-01,ps_msn_38443,B2C_BR_403B_Standard,Company X  403B Broad Match Modify,+company +x 403 b,16.00,2,0.55
2016-07-01,ps_msn_39676,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x global balanced fund,16.00,2,4.01
2016-07-01,ps_ggl_40779,B2C_BR_Brand Core_Standard,Company X  Exact,amrican funds,3.00,2,0.37
2016-07-01,ps_msn_39656,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +x 529,8.00,2,2.69
2016-07-01,ps_ggl_40867,B2C_BR_College 529_Standard,College America 529 Exact,collegeamerica 529,11.00,2,2.33
2016-07-01,ps_ggl_41294,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529 plan,12.00,2,1.10
2016-07-01,ps_ggl_41568,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +fund 529,23.00,2,4.56
2016-07-01,ps_msn_38615,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Broad Match Modify,+company +x europacific,15.00,2,1.11
2016-07-01,ps_ggl_40698,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Broad Match Modify,+company +x europacific,22.00,2,2.14
2016-07-01,ps_msn_38602,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,company x fundamental investors,8.00,2,0.83
2016-07-01,ps_ggl_40801,B2C_BR_Fundamental Investor_Standard,Company X  Fundamental Investor Exact,fundamental investors,31.00,2,0.64
2016-07-01,ps_ggl_40955,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x Equity growth and income,18.00,2,5.13
2016-07-01,ps_ggl_41254,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +fund growth and income,35.00,2,5.16
2016-07-01,ps_msn_38984,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +fund growth fund,7.00,2,1.52
2016-07-01,ps_ggl_40853,B2C_BR_Income Funds_Standard,Company X  Income Funds Broad Match Modify,+company +x income fund of america,24.00,2,0.92
2016-07-01,ps_msn_39158,B2C_BR_Investment Company_Standard,Company X  Investment Company Broad Match Modify,+company +x investment co of america,19.00,2,3.99
2016-07-01,ps_ggl_41996,B2C_BR_IRA_Standard,Company X  IRA Broad Match Modify,+company +fund ira,29.00,2,0.64
2016-07-01,ps_msn_38770,B2C_BR_IRA_Standard,Company X  IRA Broad Match Modify,+company +fund ira,70.00,2,4.15
2016-07-01,ps_msn_38994,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Exact,company mutual fund,6.00,2,2.25
2016-07-01,ps_ggl_41712,B2C_BR_New Economy_Standard,Company X  New Economy Broad Match Modify,+company +x new economy fund,16.00,2,2.41
2016-07-01,ps_ggl_41850,B2C_BR_New Perspective_Standard,Company X  New Perspective Broad Match Modify,+company +x new perspective fund,23.00,2,0.93
2016-07-01,ps_ggl_41478,B2C_BR_New Perspective_Standard,Company X  New Perspective Exact,new perspective fund,31.00,2,1.18
2016-07-01,ps_ggl_41079,B2C_BR_New World Funds_Standard,Company X  New World Funds Exact,company x new world,11.00,2,2.63
2016-07-01,ps_ggl_40997,B2C_BR_SEP IRA_Standard,Company X  SEP IRA Broad Match Modify,+company +x sep ira,5.00,2,0.08
2016-07-01,ps_ggl_40637,B2C_BR_Simple IRA_Standard,Company X  Simple IRA Exact,company x simple ira,6.00,2,2.41
2016-07-01,ps_ggl_41708,B2C_BR_Taxable Bond Funds_Standard,Company X  High Income Trust Exact,company x high income trust,4.00,2,0.24
2016-07-01,ps_ggl_42067,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Exact,company x bond fund of america,5.00,2,1.50
2016-07-01,ps_ggl_40736,B2C_BR_Taxable Bond Funds_Standard,Company X  High Income Trust Exact,company high income trust,5.00,2,1.63
2016-07-01,ps_ggl_41488,B2C_BR_Taxable Bond Funds_Standard,Company X  Intermediate Bond Fund Exact,intermediate bond fund of america,5.00,2,3.35
2016-07-01,ps_ggl_42050,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Broad Match Modify,+company +x the bond fund of america,29.00,2,1.74
2016-07-01,ps_ggl_41505,B2C_BR_Tax-Exempt Bond Funds_Standard,Company X  Tax-Exempt Funds Broad Match Modify,+company +x tax exempt bond fund,13.00,2,2.74
2016-07-01,ps_ggl_40905,B2C_BR_UTMA_Standard,Company X  UTMA Exact,company x utma,3.00,2,2.32
2016-07-01,ps_msn_38833,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Exact,washington mutual investors fund,11.00,2,2.80
2016-07-01,ps_ggl_42074,B2C_NB_401K_Standard,401K Plan Phrase,401 k plan,30.00,2,7.08
2016-07-01,ps_ggl_41142,B2C_NB_401K_Standard,401K Exact,401 k,56.00,2,15.23
2016-07-01,ps_ggl_41857,B2C_NB_403B_Standard,403B Retirement Plan Exact,403b retirement plans,5.00,2,4.52
2016-07-01,ps_ggl_41250,B2C_NB_403B_Standard,403B Plan Exact,403 b plan,21.00,2,1.74
2016-07-01,ps_ggl_54018,B2C_NB_Brexit_Standard,British,British exit,108.00,2,7.85
2016-07-01,ps_ggl_53994,B2C_NB_Brexit_Standard,Brexit BMM,brexit +UK,140.00,2,6.27
2016-07-01,ps_ggl_51389,B2C_NB_China Economy_Standard,China Growth Rate Broad Match Modify,+growth +rate +china,9.00,2,3.35
2016-07-01,ps_ggl_51401,B2C_NB_China Economy_Standard,China Economy Broad Match Modify,+china +economy,69.00,2,2.15
2016-07-01,ps_msn_38744,B2C_NB_Growth & Income Funds_Standard,Growth and Income Fund Phrase,growth and income fund,18.00,2,11.97
2016-07-01,ps_msn_38899,B2C_NB_Growth Funds_Standard,Mutual Growth Fund Exact,growth stock mutual fund,4.00,2,15.16
2016-07-01,ps_ggl_41069,B2C_NB_Growth Funds_Standard,Mutual Growth Fund Phrase,growth stock mutual fund,12.00,2,9.60
2016-07-01,ps_msn_38912,B2C_NB_Growth Funds_Standard,Growth Fund Phrase,growth fund,57.00,2,1.96
2016-07-01,ps_msn_38337,B2C_NB_Income Funds_Standard,Income Fund Phrase,high income fund,14.00,2,9.56
2016-07-01,ps_msn_50593,B2C_NB_Market Fluctuations_Four Principles,Market/Economic Returns Broad Match Modify,+market +returns,28.00,2,2.05
2016-07-01,ps_ggl_50813,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market Declines Broad Match Modify,+stock +decrease,4.00,2,2.29
2016-07-01,ps_msn_50497,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market Performance Exact,stock market stock market,10.00,2,3.03
2016-07-01,ps_ggl_50765,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market Performance Exact,stock market history graph,13.00,2,0.74
2016-07-01,ps_msn_50483,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+investment +return,45.00,2,3.64
2016-07-01,ps_ggl_45823,B2C_NB_Market Volatility Standard,Negative Interest Rates Exact,negative interest rates,25.00,2,18.14
2016-07-01,ps_msn_38660,B2C_NB_Retirement Plans_Standard,Retirement Investment Exact,retirement investing,6.00,2,6.99
2016-07-01,ps_msn_38704,B2C_NB_Retirement Plans_Standard,Best Retirement Plan Phrase,best retirement plan,16.00,2,3.12
2016-07-01,ps_msn_39118,B2C_NB_Simple IRA_Standard,Simple IRA Phrase,simple iras,17.00,2,8.20
2016-07-01,ps_msn_38715,B2C_NB_Tax-Exempt Bond Funds_Standard,Tax Free Bond Fund Exact,tax free bond funds,10.00,2,6.92
2016-07-01,ps_ggl_41998,B2C_NB_UTMA_Standard,UTMA Phrase,utma,74.00,2,2.18
2016-07-01,ps_ggl_34715,xx_Investor_NB_Messaging>Reasons to Believe,Low Investment Fees>Broad,low fee funds,244.00,2,23.83
2016-07-01,ps_ggl_37671,xx_Investor_NB_Product>Fund Type,Tax-Exempt Bond Funds>Permutations>Exact,best municipal bond funds,8.00,2,25.62
2016-07-01,ps_ggl_34851,xx_Investor_NB_Product>Fund Type,Taxable Bond Funds>Permutations>Broad,taxable bond funds,151.00,2,16.14
2016-07-01,ps_msn_38361,B2C_BR_401K_Standard,Company X  401K Exact,company x 401k,12.00,3,2.50
2016-07-01,ps_msn_38523,B2C_BR_AMCAP Funds_Standard,AMCAP Exact,amcap,28.00,3,2.27
2016-07-01,ps_ggl_40618,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x company balanced fund,10.00,3,1.55
2016-07-01,ps_ggl_41136,B2C_BR_Brand Core_Standard,Company X  Investment Exact,company fund investment,13.00,3,1.63
2016-07-01,ps_ggl_41558,B2C_BR_College 529_Standard,Company X  529 Exact,529 plan company funds,6.00,3,1.59
2016-07-01,ps_ggl_41821,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +x 529,7.00,3,2.52
2016-07-01,ps_ggl_41686,B2C_BR_College 529_Standard,Company X  College America Broad Match Modify,collegeamerica +company +funds,8.00,3,5.26
2016-07-01,ps_msn_39661,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +x 529 plan,31.00,3,7.34
2016-07-01,ps_msn_39627,B2C_BR_College 529_Standard,Company X  College Fund Broad Match Modify,+company +x college target date series,33.00,3,9.33
2016-07-01,ps_ggl_41060,B2C_BR_Euro Pacific Funds_Standard,Company X  Euro Pacific Funds Exact,company x europacific,21.00,3,0.55
2016-07-01,ps_ggl_42160,B2C_BR_Growth & Income Funds_Standard,Company X  Growth and Income Broad Match Modify,+company +x growth-income fund,43.00,3,4.77
2016-07-01,ps_ggl_42036,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth funds,13.00,3,5.06
2016-07-01,ps_ggl_41246,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth,20.00,3,6.62
2016-07-01,ps_msn_38980,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,company x growth fund of america,20.00,3,4.88
2016-07-01,ps_ggl_41844,B2C_BR_IRA_Standard,Company X  IRA Exact,company x ira,10.00,3,1.46
2016-07-01,ps_ggl_40789,B2C_BR_Taxable Bond Funds_Standard,Company X  Short Term Bond Fund Broad Match Modify,+company +x short term bond fund of america,14.00,3,6.64
2016-07-01,ps_ggl_41176,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Broad Match Modify,+company +x washington mutual investors fund,24.00,3,2.74
2016-07-01,ps_msn_38796,B2C_NB_403B_Standard,403B Plan Phrase,403 b plans,20.00,3,1.43
2016-07-01,ps_ggl_54012,B2C_NB_Brexit_Standard,UK,UK referendum,94.00,3,10.17
2016-07-01,ps_ggl_41813,B2C_NB_College 529_Standard,College 529 Exact,college fund 529,35.00,3,4.95
2016-07-01,ps_ggl_41899,B2C_NB_Growth Funds_Standard,Growth Fund Phrase,growth funds,23.00,3,6.74
2016-07-01,ps_ggl_50920,B2C_NB_Market Fluctuations_Four Principles,Market/Economic Returns Broad Match Modify,+market +returns,129.00,3,5.89
2016-07-01,ps_msn_50490,B2C_NB_Market Fluctuations_Past Market Declines,US Stock Market Exact,us stocks market,10.00,3,4.62
2016-07-01,ps_msn_50503,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market Performance Broad Match Modify,+stock +market +stocks,45.00,3,8.72
2016-07-01,ps_msn_50484,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+investment +returns,47.00,3,2.73
2016-07-01,ps_msn_50428,B2C_NB_Market Fluctuations_Strategies For Investing,Diversified Investment Portfolio Broad Match Modify,+diversified +investments,51.00,3,5.58
2016-07-01,ps_ggl_45866,B2C_NB_Market Volatility Standard,Stock Market Broad Match Modify,+stock +market +trends,19.00,3,13.64
2016-07-01,ps_ggl_41063,B2C_NB_Retirement Plans_Standard,Retirement Funds Phrase,retirement fund,75.00,3,6.35
2016-07-01,ps_msn_38645,B2C_NB_Retirement Plans_Standard,Retirement Plan Phrase,retirement plans,154.00,3,11.53
2016-07-01,ps_msn_38648,B2C_NB_Retirement Plans_Standard,Retirement Plan Exact,retirement plan,232.00,3,6.57
2016-07-01,ps_msn_38853,B2C_NB_Roth IRA_Standard,Roth IRA Phrase,roth ira,184.00,3,4.83
2016-07-01,ps_ggl_37637,xx_Investor_NB_Product>Fund Type,Equity-Income Funds>Permutations>Exact,income funds,12.00,3,34.09
2016-07-01,ps_ggl_37668,xx_Investor_NB_Product>Fund Type,Tax-Exempt Bond Funds>Permutations>Exact,tax free municipal bonds,46.00,3,24.71
2016-07-01,ps_ggl_34848,xx_Investor_NB_Product>Fund Type,Money Market Funds>Permutations>Exact,money market funds,50.00,3,42.24
2016-07-01,ps_ggl_34760,xx_Investor_NB_Product>Fund Type,Equity-Income Funds>Permutations>Broad,equity income mutual fund,345.00,3,43.81
2016-07-01,ps_ggl_35112,xx_Investor_NB_Product>Investment Objective,Retirement>SIMPLE IRAS>Broad,simple ira plans,96.00,3,16.02
2016-07-01,ps_ggl_35127,xx_Investor_NB_Product>Investment Objective,Retirement>Traditional/Roth IRAs>Broad,roth ira,244.00,3,21.16
2016-07-01,ps_msn_38367,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +x 401k plan,68.00,4,2.31
2016-07-01,ps_ggl_40923,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company x balanced fund,35.00,4,1.25
2016-07-01,ps_ggl_41984,B2C_BR_College 529_Standard,Company X  College America Exact,company x college america,6.00,4,1.09
2016-07-01,ps_ggl_48884,B2C_BR_College 529_Standard,College America 529 Broad Match Modify,+collegeamerica 529 savings plan,14.00,4,7.42
2016-07-01,ps_ggl_41116,B2C_BR_College 529_Standard,Company X  529 Broad Match Modify,+company +x 529 plans,19.00,4,4.48
2016-07-01,ps_msn_49149,B2C_BR_College 529_Standard,College America 529 Broad Match Modify,+collegeamerica 529 savings plan,27.00,4,4.95
2016-07-01,ps_msn_38990,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x the growth fund of america,36.00,4,9.26
2016-07-01,ps_ggl_41771,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Exact,company x growth fund of america,46.00,4,3.52
2016-07-01,ps_ggl_40612,B2C_BR_Income Funds_Standard,Company X  Income Funds Exact,capital income builder,50.00,4,13.13
2016-07-01,ps_ggl_41326,B2C_BR_Investment Company_Standard,Company X  Investment Company Broad Match Modify,+company +x investment company of america,113.00,4,8.27
2016-07-01,ps_ggl_40949,B2C_BR_Small Cap Funds_Standard,Small Cap Exact,smallcap world fund,20.00,4,1.44
2016-07-01,ps_ggl_41242,B2C_BR_Taxable Bond Funds_Standard,Company X  Bond Fund of America Broad Match Modify,+company +x bond fund of america,15.00,4,3.97
2016-07-01,ps_ggl_41534,B2C_BR_Washington Mutual Funds_Standard,Company X  Washington Mutual Investor Funds Broad Match Modify,+company +x washington mutual investors,36.00,4,3.73
2016-07-01,ps_ggl_54023,B2C_NB_Brexit_Standard,Brexit BMM,brexit +referendum,233.00,4,9.24
2016-07-01,ps_msn_39027,B2C_NB_IRA_Standard,IRA Account Phrase,ira account,265.00,4,13.14
2016-07-01,ps_msn_50562,B2C_NB_Market Fluctuations_Nearing Retirement,Investing For Retirement Broad Match Modify,+investing +for +retirement,107.00,4,15.76
2016-07-01,ps_ggl_50888,B2C_NB_Market Fluctuations_Past Market Declines,US Stock Market Broad Match Modify,+us +shares +market,53.00,4,2.59
2016-07-01,ps_ggl_50835,B2C_NB_Market Fluctuations_Past Market Declines,Stock Market Performance Broad Match Modify,+stock +market +stocks,67.00,4,7.38
2016-07-01,ps_ggl_50841,B2C_NB_Market Fluctuations_Proper Perspective,Investment Returns Broad Match Modify,+return +investment,89.00,4,7.11
2016-07-01,ps_msn_50432,B2C_NB_Market Fluctuations_Staying The Course,Long Term Investment Exact,best long term investments,19.00,4,14.12
2016-07-01,ps_msn_38659,B2C_NB_Retirement Plans_Standard,Retirement Investment Phrase,retirement investments,68.00,4,8.88
2016-07-01,ps_msn_38675,B2C_NB_Retirement Plans_Standard,Retirement Funds Phrase,retirement funds,91.00,4,7.16
2016-07-01,ps_msn_38653,B2C_NB_Retirement Plans_Standard,Retirement Plan Exact,retirement plans,110.00,4,24.38
2016-07-01,ps_ggl_41140,B2C_NB_Simple IRA_Standard,Simple IRA Exact,simple ira,96.00,4,16.69
2016-07-01,ps_ggl_37649,xx_Investor_NB_Product>Fund Type,Growth Funds>Permutations>Exact,growth stock mutual fund,9.00,4,45.77
2016-07-01,ps_ggl_34835,xx_Investor_NB_Product>Fund Type,Money Market Funds>Permutations>Broad,top money market fund,177.00,4,67.86
2016-07-01,ps_ggl_34809,xx_Investor_NB_Product>Fund Type,Growth-and-Income Funds>Permutations>Broad,best growth income funds,351.00,4,39.32
2016-07-01,ps_msn_38356,B2C_BR_401K_Standard,Company X  401K Retirement Broad Match Modify,+company +x retirement 401k,44.00,5,4.02
2016-07-01,ps_msn_39664,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company balanced fund,22.00,5,5.13
2016-07-01,ps_ggl_40805,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Broad Match Modify,+company +x balanced,38.00,5,2.16
2016-07-01,ps_msn_38141,B2C_BR_Brand Core_Standard,Capital Group Exact,Capital Group,47.00,5,1.85
2016-07-01,ps_msn_38607,B2C_BR_Euro Pacific Funds_Standard,Euro Pacific Funds Exact,europacific growth fund,11.00,5,5.42
2016-07-01,ps_ggl_41987,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +x growth fund of america,59.00,5,9.86
2016-07-01,ps_msn_39395,B2C_BR_Retirement Plans_Standard,Company X  Retirement Plans Broad Match Modify,+company +x retirement,70.00,5,2.64
2016-07-01,ps_ggl_34710,xx_Investor_NB_Messaging>Reasons to Believe,Long Term Investing>Broad,long term investing,434.00,5,58.79
2016-07-01,ps_ggl_37659,xx_Investor_NB_Product>Fund Type,Growth Funds>Permutations>Broad,high dividend paying mutual funds,580.00,5,35.99
2016-07-01,ps_ggl_35138,xx_Investor_NB_Product>Investment Objective,Retirement>Traditional/Roth IRAs>Exact,roth ira,123.00,5,30.86
2016-07-01,ps_ggl_41778,B2C_BR_401K_Standard,Company X  401K Broad Match Modify,+company +x 401 k,18.00,6,6.70
2016-07-01,ps_msn_39648,B2C_BR_College 529_Standard,Company X  529 Exact,company x 529,30.00,6,4.01
2016-07-01,ps_ggl_42093,B2C_BR_Investment Company_Standard,Company X  Investment Company Broad Match Modify,+company +x investment co of america,101.00,6,7.05
2016-07-01,ps_ggl_41249,B2C_BR_IRA_Standard,Company X  IRA Broad Match Modify,+company +x ira,65.00,6,2.22
2016-07-01,ps_msn_39017,B2C_NB_IRA_Standard,IRA Plan Phrase,ira plan,160.00,6,16.20
2016-07-01,ps_msn_38707,B2C_NB_Retirement Plans_Standard,Best Retirement Plan Exact,best retirement plans,129.00,6,12.39
2016-07-01,ps_msn_38643,B2C_NB_Retirement Plans_Standard,Retirement Plan Phrase,retirement planner,190.00,6,24.15
2016-07-01,ps_ggl_34838,xx_Investor_NB_Product>Fund Type,Money Market Funds>Permutations>Broad,cash mutual fund,353.00,6,51.98
2016-07-01,ps_ggl_40906,B2C_BR_Balanced Funds_Standard,Company X  Balanced Fund Exact,company balanced fund,37.00,7,5.54
2016-07-01,ps_ggl_41986,B2C_BR_College 529_Standard,Company X  College 529 Broad Match Modify,college 529 +company +funds,81.00,7,10.17
2016-07-01,ps_ggl_41994,B2C_BR_Growth Funds_Standard,Company X  Growth Funds Broad Match Modify,+company +fund growth fund,61.00,7,13.68
2016-07-01,ps_msn_38991,B2C_BR_Mutual Funds_Standard,Company X  Mutual Funds Exact,company fund mutual fund,33.00,7,6.02
