date,tracking_code,campaign,placement,creative,site(DCM),impression,clicks, cost 
12/26/2016,DS_9291572_1084152_138563835_299137099_69123816,B2C_Investor_ 2016CY,Investor_ Your Money Desktop10/1_728x90,Investor_Tenure Noriko  2.29_728x90,New York Times,690,3,23.46
12/26/2016,DS_9291572_1855905_126144398_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x250,Investor_System_300x250,CNBC,685,1,12.33
12/26/2016,DS_9291572_1084152_138563835_299137099_68273537,B2C_Investor_ 2016CY,Investor_ Your Money Desktop10/1_728x90,Investor_Tenure John_728x90,New York Times,685,1,23.29
12/26/2016,DS_9291572_1320102_126155023_299137093_69129019,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_Tenure Noriko 2.29_300x250,Washington Post Digital,681,1,9.74
12/26/2016,DS_9291572_1664565_126155038_299137093_68161982,B2C_Investor_ 2016CY,Investor_RON_Run of Investment_300x250,Investor_LowFees_300x250,WSJDN,680,1,21.08
12/26/2016,DS_9291572_1855905_126154310_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_Results Stat 2 2.29_300x250,CNBC,679,0,12.22
12/26/2016,DS_9291572_1855905_126150801_299137473_68164252,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x600,Investor_System_300x600,CNBC,679,2,12.22
12/26/2016,DS_9291572_1084152_126155015_299892819_72159728,B2C_Investor_ 2016CY,"Investor_Mobile Medium Rectangle-Leaderboard in Business, Dealbook_300x250_Static",Investor_Tenure_John_300x250_Static,New York Times,677,1,20.99
12/26/2016,DS_9291572_1855905_126144398_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x250,Investor_Global Research v.2_300x250,CNBC,674,0,12.13
12/26/2016,DS_9291572_1320102_126155023_299137093_69126123,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_Tenure Martin 2.29_300x250,Washington Post Digital,672,0,9.61
12/26/2016,DS_9291572_702495_126155010_299137473_70333951,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_300x600,Investor_Global Research v.2_300x600,kiplinger.com,670,0,5.36
12/26/2016,DS_9291572_1526601_126144395_299137093_69126123,B2C_Investor_ 2016CY,Investor_Audience Targeted to High Networth Individuals and Personal Finance & Retirement_300x250,Investor_Tenure Martin 2.29_300x250,Bloomberg,669,0,20.07
12/26/2016,DS_9291572_1320102_126155018_299137093_69126123,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_Tenure Martin 2.29_300x250,Washington Post Digital,669,1,9.83
12/26/2016,DS_9291572_1855905_126154312_299137473_69126143,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x600,Investor_Results Stat 2 2.29_300x600,CNBC,667,1,12.01
12/26/2016,DS_9291572_1855905_126154312_299137473_68164252,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x600,Investor_System_300x600,CNBC,666,0,11.99
12/26/2016,DS_9291572_1855905_126154310_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_System_300x250,CNBC,665,0,11.97
12/26/2016,DS_9291572_1852306_126154398_299137473_70333951,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Tablet_300x600,Investor_Global Research v.2_300x600,The Street,662,2,10.59
12/26/2016,DS_9291572_1526601_126150834_299137093_68269976,B2C_Investor_ 2016CY,Investor_Markets Channel_300x250,Investor_Tenure John_300x250,Bloomberg,654,1,19.62
12/26/2016,DS_9291572_702495_126155011_299137099_69123842,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (2),Investor_Results Stat 2 2.29_728x90,kiplinger.com,651,0,2.6
12/26/2016,DS_9291572_1855905_126150801_299137473_70333951,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x600,Investor_Global Research v.2_300x600,CNBC,650,0,11.7
12/26/2016,DS_9291572_1855905_126154310_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_Global Research v.2_300x250,CNBC,649,0,11.68
12/26/2016,DS_9291572_1084152_131557929_299137099_68273537,B2C_Investor_ 2016CY,"Investor_Synced Medium Rectangle-Leaderboard in Business, Dealbook 4/25_ 728x90",Investor_Tenure John_728x90,New York Times,644,0,21.9
12/26/2016,DS_9291572_1855905_126150801_299137473_69126143,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x600,Investor_Results Stat 2 2.29_300x600,CNBC,644,0,11.59
12/26/2016,DS_9291572_702495_126155011_299137099_68165803,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (2),Investor_System_728x90,kiplinger.com,644,0,2.58
12/26/2016,DS_9291572_1855905_126154310_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x250,Investor_LowFees_300x250,CNBC,643,2,11.57
12/26/2016,DS_9291572_1852306_126154398_299137473_68162179,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Tablet_300x600,Investor_LowFees_300x600,The Street,642,1,10.27
12/26/2016,DS_9291572_1855905_126154312_299137473_70333951,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_300x600,Investor_Global Research v.2_300x600,CNBC,640,0,11.52
12/26/2016,DS_9291572_702495_126155011_299137099_70324694,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (2),Investor_Global Research v.2_728x90,kiplinger.com,640,0,2.56
12/26/2016,DS_9291572_1855905_126150801_299137473_68162179,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x600,Investor_LowFees_300x600,CNBC,640,1,11.52
12/26/2016,DS_9291572_1855905_126144398_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x250,Investor_Results Stat 2 2.29_300x250,CNBC,638,0,11.48
12/26/2016,DS_9291572_702495_126155011_299137099_68162955,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_728x90 (2),Investor_LowFees_728x90,kiplinger.com,635,0,2.54
12/26/2016,DS_9291572_1852306_126154398_299137473_69126143,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Tablet_300x600,Investor_Results Stat 2 2.29_300x600,The Street,635,4,10.16
12/26/2016,DS_9291572_1855905_126150869_299137093_69129019,B2C_Investor_ 2016CY,Investor_CNBC ROS_Added Value Display_300x250,Investor_Tenure Noriko 2.29_300x250,CNBC,634,0,0
12/26/2016,DS_9291572_953793_126284468_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_300x250,Investor_LowFees_300x250,CNNMoney.com,634,0,5.71
12/26/2016,DS_9291572_953793_126284464_299484122_68031444,B2C_Investor_ 2016CY,Investor_CNNMoney_Content Targeted Display_Targeted to Markets Section_970x90,Investor_LowFees_970x90,CNNMoney.com,633,1,8.23
12/26/2016,DS_9291572_1084152_131557929_299137099_69129227,B2C_Investor_ 2016CY,"Investor_Synced Medium Rectangle-Leaderboard in Business, Dealbook 4/25_ 728x90",Investor_Tenure Martin 2.29_728x90,New York Times,632,1,21.49
12/26/2016,DS_9291572_1664565_126155038_299137093_69129058,B2C_Investor_ 2016CY,Investor_RON_Run of Investment_300x250,Investor_Results Stat 2 2.29_300x250,WSJDN,631,2,19.56
12/26/2016,DS_9291572_1526601_126150834_299137093_69126123,B2C_Investor_ 2016CY,Investor_Markets Channel_300x250,Investor_Tenure Martin 2.29_300x250,Bloomberg,629,0,18.87
12/26/2016,DS_9291572_1855905_126150869_299137093_68269976,B2C_Investor_ 2016CY,Investor_CNBC ROS_Added Value Display_300x250,Investor_Tenure John_300x250,CNBC,628,0,0
12/26/2016,DS_9291572_1312649_126155477_299477034_68269471,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_Tenure John_160x600,coreaudience.com,628,2,5.34
12/26/2016,DS_9291572_1084152_131557929_299137099_69123816,B2C_Investor_ 2016CY,"Investor_Synced Medium Rectangle-Leaderboard in Business, Dealbook 4/25_ 728x90",Investor_Tenure Noriko  2.29_728x90,New York Times,626,0,21.28
12/26/2016,DS_9291572_1855905_126150869_299137093_69126123,B2C_Investor_ 2016CY,Investor_CNBC ROS_Added Value Display_300x250,Investor_Tenure Martin 2.29_300x250,CNBC,625,1,0
12/26/2016,DS_9291572_1855905_126144398_299137093_68161982,B2C_Investor_ 2016CY,Investor_CNBC Investing Content inclusive of Keyword and BT Investing_300x250,Investor_LowFees_300x250,CNBC,623,0,11.21
12/26/2016,DS_9291572_1312649_126155477_299477034_69126118,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_Tenure Noriko 2.29_160x600,coreaudience.com,622,2,5.29
12/26/2016,DS_9291572_953793_126284468_299137093_70340428,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_300x250,Investor_Global Research v.2_300x250,CNNMoney.com,621,0,5.59
12/26/2016,DS_9291572_1320102_126155018_299137093_69129019,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_Tenure Noriko 2.29_300x250,Washington Post Digital,621,2,9.13
12/26/2016,DS_9291572_1320102_126155018_299137093_68269976,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x250,Investor_Tenure John_300x250,Washington Post Digital,616,0,9.06
12/26/2016,DS_9291572_953793_126284468_299137093_68165124,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_300x250,Investor_System_300x250,CNNMoney.com,616,0,5.54
12/26/2016,DS_9291572_1320102_126155023_299137093_68269976,B2C_Investor_ 2016CY,Investor_High Net Worth Content Rotations_Mobile_300x250,Investor_Tenure John_300x250,Washington Post Digital,614,0,8.78
12/26/2016,DS_9291572_1084152_134004598_299892819_72157195,B2C_Investor_ 2016CY,Investor_ Your Money Mobile STATIC_300x250,Investor_Results-Stat-2-Static_300x250,New York Times,612,1,18.97
12/26/2016,DS_9291572_1526601_126150834_299137093_69129019,B2C_Investor_ 2016CY,Investor_Markets Channel_300x250,Investor_Tenure Noriko 2.29_300x250,Bloomberg,612,0,18.36
12/26/2016,DS_9291572_1526601_126150838_299137093_69126123,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_Tenure Martin 2.29_300x250,Bloomberg,610,1,18.3
12/26/2016,DS_9291572_1664565_126155418_299137473_69227172,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_RON_AT_Retirement Enthusiasts(US Only)_300x600,Investor_Tenure Noriko 2.29_300x600,WSJDN,610,0,29.28
12/26/2016,DS_9291572_1664565_126154365_299137473_68164252,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_System_300x600,WSJDN,608,0,27.36
12/26/2016,DS_9291572_1084152_134004598_299892819_72159924,B2C_Investor_ 2016CY,Investor_ Your Money Mobile STATIC_300x250,Investor_System Static_300x250,New York Times,606,2,18.79
12/26/2016,DS_9291572_1084152_134004598_299892819_72159726,B2C_Investor_ 2016CY,Investor_ Your Money Mobile STATIC_300x250,Investor_LowFees_Static_300x250,New York Times,605,1,18.76
12/26/2016,DS_9291572_1664565_126154366_299137473_70333951,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x600,Investor_Global Research v.2_300x600,WSJDN,604,1,33.22
12/26/2016,DS_9291572_1664565_126154365_299137473_70333951,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_Global Research v.2_300x600,WSJDN,603,0,27.14
12/26/2016,DS_9291572_702495_126155448_299137093_69129058,B2C_Investor_ 2016CY,Investor_Investing Channel_Mobile_300x250_(1),Investor_Results Stat 2 2.29_300x250,kiplinger.com,602,0,6.02
12/26/2016,DS_9291572_1852306_126154398_299137473_68164252,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Tablet_300x600,Investor_System_300x600,The Street,599,0,9.58
12/26/2016,DS_9291572_953793_126284464_299484122_68031446,B2C_Investor_ 2016CY,Investor_CNNMoney_Content Targeted Display_Targeted to Markets Section_970x90,Investor_System_970x90,CNNMoney.com,599,1,7.79
12/26/2016,DS_9291572_1664565_126155418_299137473_69127088,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_RON_AT_Retirement Enthusiasts(US Only)_300x600,Investor_Tenure Martin 2.29_300x600,WSJDN,598,3,28.7
12/26/2016,DS_9291572_1312649_126155464_303358453_69129057,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_160x600,Investor_Results Stat 2 2.29_160x600,coreaudience.com,596,0,5.07
12/26/2016,DS_9291572_1312649_126155477_299477034_69124810,B2C_Investor_ 2016CY,Desktop Package _Primary Site List_Affluent Investor_160x600,Investor_Tenure Martin 2.29_160x600,coreaudience.com,589,1,5.01
12/26/2016,DS_9291572_1664565_126155415_299137473_68164252,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_Journal Reports and Experts(US Only)_300x600,Investor_System_300x600,WSJDN,589,1,28.27
12/26/2016,DS_9291572_1664565_126154365_299137473_69126143,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_Results Stat 2 2.29_300x600,WSJDN,583,0,26.24
12/26/2016,DS_9291572_1852303_126150807_299137099_69123816,B2C_Investor_ 2016CY,Investor_Premium ROS - Tablet Multi-Unit_728x90,Investor_Tenure Noriko  2.29_728x90,Investopedia,583,0,11.08
12/26/2016,DS_9291572_1852303_126150807_299137099_69129227,B2C_Investor_ 2016CY,Investor_Premium ROS - Tablet Multi-Unit_728x90,Investor_Tenure Martin 2.29_728x90,Investopedia,582,0,11.06
12/26/2016,DS_9291572_702495_126155448_299137093_68161982,B2C_Investor_ 2016CY,Investor_Investing Channel_Mobile_300x250_(1),Investor_LowFees_300x250,kiplinger.com,582,0,5.82
12/26/2016,DS_9291572_1084152_134004598_299892819_72157693,B2C_Investor_ 2016CY,Investor_ Your Money Mobile STATIC_300x250,Investor_Global-Research-v.2-Static_300x250,New York Times,581,1,18.01
12/26/2016,DS_9291572_953793_126284468_299137093_69129058,B2C_Investor_ 2016CY,Investor_CNNMoney_ROS_Desktop_300x250,Investor_Results Stat 2 2.29_300x250,CNNMoney.com,577,0,5.19
12/26/2016,DS_9291572_1664565_126154366_299137473_68162179,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x600,Investor_LowFees_300x600,WSJDN,571,0,31.41
12/26/2016,DS_9291572_1852306_126154397_299137473_69127088,B2C_Investor_ 2016CY,Investor_Mutual Funds Index & Articles Pages_Desktop_300x600,Investor_Tenure Martin 2.29_300x600,The Street,569,0,0
12/26/2016,DS_9291572_1852303_126150807_299137099_68273537,B2C_Investor_ 2016CY,Investor_Premium ROS - Tablet Multi-Unit_728x90,Investor_Tenure John_728x90,Investopedia,568,0,10.79
12/26/2016,DS_9291572_1312649_126155464_303358453_70328460,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_160x600,Investor_Global Research v.2_160x600,coreaudience.com,567,0,4.82
12/26/2016,DS_9291572_1664565_126154365_299137473_68162179,B2C_Investor_ 2016CY,Investor_RON_CT_Retirement Enthusiasts_300x600,Investor_LowFees_300x600,WSJDN,566,1,25.47
12/26/2016,DS_9291572_1664565_126155418_299137473_68268782,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_RON_AT_Retirement Enthusiasts(US Only)_300x600,Investor_Tenure John_300x600,WSJDN,566,1,27.17
12/26/2016,DS_9291572_1526601_126150838_299137093_69129019,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_Tenure Noriko 2.29_300x250,Bloomberg,566,1,16.98
12/26/2016,DS_9291572_1664565_126155415_299137473_70333951,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_Journal Reports and Experts(US Only)_300x600,Investor_Global Research v.2_300x600,WSJDN,565,1,27.12
12/26/2016,DS_9291572_1664565_126154366_299137473_68164252,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x600,Investor_System_300x600,WSJDN,558,1,30.69
12/26/2016,DS_9291572_1312649_126155464_303358453_68165100,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_160x600,Investor_LowFees_160x600,coreaudience.com,555,0,4.72
12/26/2016,DS_9291572_702495_126155448_299137093_68165124,B2C_Investor_ 2016CY,Investor_Investing Channel_Mobile_300x250_(1),Investor_System_300x250,kiplinger.com,553,1,5.53
12/26/2016,DS_9291572_1084152_131557931_299137099_69129227,B2C_Investor_ 2016CY,Investor_Synced Medium Rectangle-Leaderboard in Markets 4/25_ 728x90,Investor_Tenure Martin 2.29_728x90,New York Times,550,0,18.7
12/26/2016,DS_9291572_702495_126155013_299137093_69126123,B2C_Investor_ 2016CY,Investor_Run of Personal Finance_ 300x250_Middle (2),Investor_Tenure Martin 2.29_300x250,kiplinger.com,545,0,2.18
12/26/2016,DS_9291572_1312649_126155464_303358453_68165123,B2C_Investor_ 2016CY,Desktop Package _Secondary Site List_Affluent Investor_News_160x600,Investor_System_160x600,coreaudience.com,544,0,4.62
12/26/2016,DS_9291572_1664565_126155415_299137473_69126143,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_Journal Reports and Experts(US Only)_300x600,Investor_Results Stat 2 2.29_300x600,WSJDN,543,3,26.06
12/26/2016,DS_9291572_1664565_126154366_299137473_69126143,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x600,Investor_Results Stat 2 2.29_300x600,WSJDN,543,1,29.87
12/26/2016,DS_9291572_1526601_126150838_299137093_68269976,B2C_Investor_ 2016CY,Investor_Insights/Personal Finance Channel_300x250,Investor_Tenure John_300x250,Bloomberg,541,0,16.23
12/26/2016,DS_9291572_1320102_126155020_299137473_68268782,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x600,Investor_Tenure John_300x600,Washington Post Digital,540,3,10.26
12/26/2016,DS_9291572_1855905_126154311_299137099_68165803,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_728x90,Investor_System_728x90,CNBC,539,0,9.7
12/26/2016,DS_9291572_1664565_126155417_299137473_69227172,B2C_Investor_ 2016CY,Investor_Encore Retirement Report(Nov/Dec)_RON_AT_Personal Finance Enthusiasts(US Only)_300x600,Investor_Tenure Noriko 2.29_300x600,WSJDN,537,0,25.78
12/26/2016,DS_9291572_1664565_126154367_299137093_68165124,B2C_Investor_ 2016CY,Investor_RON_AT_Personal Finance Enthusiasts_300x250,Investor_System_300x250,WSJDN,537,0,25.78
12/26/2016,DS_9291572_702495_126155446_299137473_70333951,B2C_Investor_ 2016CY,Investor_Investing Channel_300x600,Investor_Global Research v.2_300x600,kiplinger.com,537,1,8.59
12/26/2016,DS_9291572_1855905_126154311_299137099_69123842,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_728x90,Investor_Results Stat 2 2.29_728x90,CNBC,536,0,9.65
12/26/2016,DS_9291572_702495_126155448_299137093_70340428,B2C_Investor_ 2016CY,Investor_Investing Channel_Mobile_300x250_(1),Investor_Global Research v.2_300x250,kiplinger.com,534,0,5.34
12/26/2016,DS_9291572_1526601_126150834_299137099_69123816,B2C_Investor_ 2016CY,Investor_Markets Channel_728x90,Investor_Tenure Noriko  2.29_728x90,Bloomberg,531,0,15.93
12/26/2016,DS_9291572_1855905_126154311_299137099_68162955,B2C_Investor_ 2016CY,Investor_CNBC Earnings Central inclusive of Keyword Targeting Earnings_Desktop_728x90,Investor_LowFees_728x90,CNBC,531,0,9.56
12/26/2016,DS_9291572_1320102_126155020_299137473_69227172,B2C_Investor_ 2016CY,Investor_Clavis 1st Party Custom Segment_Mobile_300x600,Investor_Tenure Noriko 2.29_300x600,Washington Post Digital,530,3,10.07
