date_time,tracking_code,visits,page_view,TOOL_STARTS,TOOL_COMPLETES,LIT_DOWNLOADSS,TOOL_DOWNLOADS,VID_STARTS, Sales 
12/16/2016,ps_ggl_41209,1,13,0,0,0,0,0,971.85
12/16/2016,ds_9291572_1084152_140238923_312470079_0,1,1,0,0,0,0,0,973.57
12/16/2016,11576882130,1,1,0,0,0,0,0,985.62
12/16/2016,ds_9291572_1559768_126154386_299137093_70340428,1,1,0,0,0,0,0,1004.28
12/16/2016,ps_ggl_41060,1,3,0,0,0,0,0,1007.63
12/16/2016,ps_msn_50439,1,1,0,0,0,0,0,1016.27
12/16/2016,ds_9291572_1559768_126150833_299137099_68162955,1,1,0,0,0,0,0,1037.41
12/16/2016,ps_ggl_50793,1,1,0,0,0,0,0,1037.90
12/16/2016,ps_msn_50488,1,1,0,0,0,0,0,1038.09
12/16/2016,ps_msn_38442,1,40,0,0,0,0,0,1066.54
12/16/2016,ps_msn_38346,1,1,0,0,0,0,0,1069.17
12/16/2016,ps_ggl_50886,1,1,0,0,0,0,0,1089.12
12/16/2016,ds_9291572_2385165_126150817_310522971_0,1,1,0,0,0,0,0,1090.50
12/16/2016,ds_9291572_1559768_126154381_299137093_69129058,1,1,0,0,0,0,0,1090.64
12/16/2016,ps_ggl_50645,1,3,0,0,0,0,0,1092.01
12/16/2016,ps_ggl_40961,1,1,0,0,0,0,0,1095.29
12/16/2016,ds_9291572_1853903_126154327_299137099_69129227,1,1,0,0,0,0,0,1097.12
12/16/2016,ps_ggl_50673,1,2,0,0,0,0,0,1098.55
12/16/2016,ps_ggl_41521,1,2,0,0,0,0,0,1098.73
12/16/2016,ps_ggl_51334,1,1,0,0,0,0,0,1103.79
12/16/2016,ps_ggl_36133,1,8,0,0,0,0,0,1110.62
12/16/2016,ps_ggl_41269,1,1,0,0,0,0,0,1130.49
12/16/2016,77212095,1,2,0,0,0,0,0,1136.53
12/16/2016,ps_ggl_50871,1,1,0,0,0,0,0,1190.76
12/16/2016,ps_msn_38382,1,1,0,0,0,0,0,1197.09
12/16/2016,ds_9291572_1312649_126155471_303358453_68269471,1,2,0,0,0,0,0,1214.70
12/16/2016,ps_msn_63840,1,1,0,0,0,0,0,1218.49
12/16/2016,ds_9291572_1526601_126150839_299137093_68165124,1,1,0,0,0,0,0,1239.03
12/16/2016,ds_9291572_1664565_126155037_299137473_69227172,1,1,0,0,0,0,0,1262.12
12/16/2016,ps_msn_39670,1,3,0,0,0,0,0,1268.27
12/16/2016,ps_ggl_63316,1,1,0,0,0,0,0,1295.07
12/16/2016,ds_9291572_1312649_126155469_303358625_69126123,1,1,0,0,0,0,0,1306.45
12/16/2016,ps_ggl_41245,1,1,0,0,0,0,0,1313.28
12/16/2016,ps_msn_38961,1,2,0,0,0,0,0,1316.12
12/16/2016,ds_9291572_953793_126284466_299137093_70340428,1,1,0,0,0,0,0,1317.29
12/16/2016,ds_9291572_1312649_126155470_303357541_68162955,1,2,0,0,0,0,0,1328.30
12/16/2016,ps_ggl_41908,1,1,0,0,1,0,0,1338.16
12/16/2016,ps_ggl_63317,1,1,0,0,0,0,0,1342.39
12/16/2016,ps_msn_39084,1,1,0,0,0,0,0,1352.32
12/16/2016,ps_msn_61398,1,1,0,0,0,0,0,1366.09
12/16/2016,ps_msn_61559,1,1,0,0,0,0,0,1370.26
12/16/2016,ps_msn_38863,1,6,0,0,1,0,0,1374.12
12/16/2016,ps_msn_63874,1,1,0,0,0,0,0,1383.38
12/16/2016,ds_9291572_1320102_126155024_299137473_69227172,1,1,0,0,0,0,0,1389.35
12/16/2016,ps_ggl_63231,1,1,0,0,0,0,0,1397.76
12/16/2016,ps_ggl_45963,1,1,0,0,0,0,0,1409.57
12/16/2016,ps_msn_38439,1,2,0,0,0,0,0,1426.69
12/16/2016,ps_ggl_41301,1,1,0,0,0,0,0,1427.63
12/16/2016,ps_ggl_41246,1,1,0,0,0,0,0,1441.90
12/16/2016,ds_9291572_1852303_126154347_299137099_69123816,1,1,0,0,0,0,0,1446.79
12/16/2016,ps_msn_61481,1,1,0,0,0,0,0,1452.68
12/16/2016,ps_msn_38777,1,2,0,0,0,0,0,1471.93
12/16/2016,ps_ggl_63241,1,2,0,0,0,0,0,1478.52
12/16/2016,ps_msn_63864,1,1,0,0,0,0,0,1479.91
12/16/2016,ps_ggl_40587,1,1,0,0,0,0,0,1479.96
12/16/2016,ps_msn_63938,1,1,0,0,0,0,0,1497.35
12/16/2016,ps_msn_38750,1,1,0,0,0,0,0,1498.94
12/16/2016,ds_9291572_1852303_126150849_299137099_70324694,1,1,0,0,0,0,0,1530.06
12/16/2016,ps_ggl_41516,1,1,0,0,0,0,0,1551.38
12/16/2016,ds_9291572_2106501_126936229_313280562_0,1,3,0,0,0,0,0,1554.65
12/16/2016,76740646,1,5,0,0,0,0,0,1560.47
12/16/2016,ps_ggl_41995,1,4,0,0,0,0,0,1569.40
12/16/2016,ps_msn_50422,1,1,0,0,0,0,0,1582.92
12/16/2016,11565537913,1,1,0,0,0,0,0,1586.04
12/16/2016,74969308,1,7,0,0,0,0,0,1591.68
12/16/2016,76298365,1,9,0,0,0,0,0,1594.35
12/16/2016,ps_ggl_40580,1,3,0,0,0,0,0,1595.25
12/16/2016,11560780586,1,1,0,0,0,0,0,1605.03
12/16/2016,ps_ggl_50803,1,1,0,0,0,0,0,1630.28
12/16/2016,ds_9291572_1084152_138564736_299141023_68228920,1,1,0,0,0,0,0,1677.76
12/16/2016,ps_ggl_40878,1,1,0,0,0,0,0,1696.87
12/16/2016,ds_9291572_1084152_138564735_299141023_68228920,1,1,0,0,0,0,0,1697.10
12/16/2016,ps_ggl_46671,1,1,0,0,0,0,0,1722.14
12/16/2016,76050024,1,4,0,0,0,0,0,1765.29
12/16/2016,ds_9291572_1526601_126150824_299137093_68269976,1,1,0,0,0,0,0,1772.37
12/16/2016,sm_fb_9291572_674639_140021712_312350623_67439960,1,1,0,0,0,0,0,1952.73
12/17/2016,77276969,1059,5174,5,2,12,0,0,6754.95
12/17/2016,ps_ggl_40686,1050,7725,46,28,27,0,2,9554.77
12/17/2016,ps_msn_38158,480,3849,14,10,21,0,0,4995.43
12/17/2016,77269440,326,1685,0,0,3,0,0,1939.96
12/17/2016,77271658,297,1312,7,1,17,0,0,1624.63
12/17/2016,ds_9291572_2385165_126150817_302952982_0,266,361,0,0,6,0,3,1074.94
12/17/2016,ps_ggl_60485,258,286,0,0,0,0,0,324.00
12/17/2016,ds_9291572_1852303_126150811_299587824_67439960,221,229,0,0,0,0,0,30.78
12/17/2016,ps_ggl_63306,198,211,0,0,0,0,0,234.61
12/17/2016,77264651,190,948,0,0,5,0,0,2318.50
12/17/2016,ds_9291572_953793_126154339_299587824_67439960,169,183,0,0,0,0,0,664.49
12/17/2016,ds_9291572_1312649_133837062_306506353_67439960,155,279,2,0,0,0,0,938.80
12/17/2016,77260682,143,692,1,0,3,0,0,517.57
12/17/2016,ds_9291572_2385165_126150817_302951866_0,137,225,11,10,0,0,0,556.39
12/17/2016,ds_9291572_2385165_126150817_302954160_0,134,160,0,0,0,0,0,482.23
12/17/2016,ds_9291572_2385165_126150817_315254821_0,125,150,0,0,0,0,0,347.67
12/17/2016,ps_msn_50503,123,174,0,0,1,0,0,495.03
12/17/2016,ds_9291572_1559768_126150832_299587824_67439960,101,165,1,1,2,0,1,458.02
12/17/2016,Vanity20011,96,191,0,0,11,0,0,661.49
12/17/2016,ds_9291572_1312649_133837063_306506353_67439960,87,143,0,0,0,0,0,1070.37
12/17/2016,77251567,82,409,0,0,0,0,0,2055.61
12/17/2016,ps_ggl_23025,78,407,0,0,0,0,0,1733.26
12/17/2016,77235002,65,260,0,0,0,0,0,1311.40
12/17/2016,ds_9291572_2385165_126150817_302954729_0,64,81,2,1,0,0,0,593.41
12/17/2016,77239348,63,383,0,0,0,0,0,1159.95
12/17/2016,ds_9291572_1855905_126154313_299587824_67439960,61,89,0,0,1,0,15,41.20
12/17/2016,ps_ggl_63196,61,72,0,0,0,0,0,401.86
12/17/2016,ps_msn_22553,57,346,0,0,0,0,0,1341.34
12/17/2016,77225413,56,276,0,0,1,0,0,233.40
12/17/2016,ds_9291572_1855905_126150842_299587824_67439960,53,57,0,0,0,0,0,47.59
12/17/2016,ps_ggl_50808,53,113,0,0,0,0,0,106.15
12/17/2016,77218613,53,366,1,1,5,0,0,398.72
12/17/2016,ps_msn_63778,52,58,0,0,0,0,0,1982.37
12/17/2016,ps_ggl_41777,51,354,6,3,2,0,0,838.32
12/17/2016,ps_ggl_41146,46,305,6,6,0,0,0,152.40
12/17/2016,Vanity20067,42,459,5,4,7,0,0,1209.89
12/17/2016,ps_ggl_60556,39,51,0,0,0,0,0,567.54
12/17/2016,ps_ggl_41575,39,353,0,0,2,0,0,1284.59
12/17/2016,ds_9291572_702495_126155014_299587824_67439960,37,40,0,0,0,0,0,260.10
12/17/2016,Vanity20026,37,338,0,0,0,0,0,1110.74
12/17/2016,ps_ggl_41151,36,60,0,0,1,0,0,63.97
12/17/2016,ds_9291572_1852306_128475693_299587824_67439960,35,35,0,0,0,0,0,424.68
12/17/2016,ps_ggl_40860,32,183,1,0,0,0,0,481.91
12/17/2016,ps_msn_64012,32,32,0,0,0,0,0,889.23
12/17/2016,ds_9291572_1855905_126150868_299587824_67439960,31,34,0,0,0,0,0,65.54
12/17/2016,ps_msn_59186,31,102,1,0,0,0,0,280.25
12/17/2016,ds_9291572_1855905_126150843_299587824_67439960,30,30,0,0,0,0,0,479.84
12/17/2016,ps_ggl_63237,30,37,0,0,0,0,0,793.16
12/17/2016,ps_msn_59185,28,61,2,1,1,0,0,58.54
12/17/2016,statement,28,302,0,0,2,0,0,1328.09
12/17/2016,ds_9291572_1312649_126155480_299477034_68165100,26,40,0,0,0,0,0,48.48
12/17/2016,ps_ggl_63230,25,25,0,0,0,0,0,687.96
12/17/2016,ps_msn_61344,25,30,0,0,0,0,0,1210.45
12/17/2016,ps_ggl_63168,24,26,0,0,0,0,0,1582.48
12/17/2016,ps_msn_50521,23,34,0,0,1,0,0,862.26
12/17/2016,ds_9291572_1312649_126155480_299477034_69129057,21,38,0,0,0,0,0,524.35
12/17/2016,ds_9291572_1312649_126155480_299477034_70328460,20,43,0,0,0,0,0,363.60
12/17/2016,ps_msn_38666,20,45,5,3,0,0,0,786.32
12/17/2016,ps_ggl_63309,19,19,0,0,0,0,0,465.45
12/17/2016,ps_ggl_23038,19,122,0,0,0,0,0,829.22
12/17/2016,ps_msn_38628,18,32,1,0,0,0,0,30.02
12/17/2016,ps_msn_61455,18,18,0,0,0,0,0,77.00
12/17/2016,ps_ggl_41299,18,30,0,0,0,0,0,90.90
12/17/2016,ps_ggl_50841,18,21,0,0,0,0,0,260.16
12/17/2016,ds_9291572_702495_126155441_299587824_67439960,16,19,0,0,0,0,0,101.97
12/17/2016,ds_9291572_702495_126155450_299587824_67439960,16,16,0,0,0,0,0,273.88
12/17/2016,ds_9291572_2385165_126150817_310820254_0,16,16,0,0,0,0,0,1140.56
12/17/2016,ds_9291572_1312649_126155485_299477034_70328460,16,25,0,0,0,0,0,1241.95
12/17/2016,ps_ggl_41067,15,52,0,0,1,0,0,490.04
12/17/2016,ps_msn_38772,15,140,0,0,2,0,0,590.48
12/17/2016,Vanity20021,15,168,0,0,0,0,0,661.39
12/17/2016,ps_ggl_63342,15,24,0,0,0,0,0,1414.45
12/17/2016,ps_ggl_50862,14,16,0,0,0,0,0,448.04
12/17/2016,ps_ggl_63247,14,16,0,0,0,0,0,456.69
12/17/2016,77143378,14,60,0,0,3,0,0,753.91
12/17/2016,ps_msn_63998,14,15,0,0,0,0,0,922.77
12/17/2016,ds_9291572_1312649_126155479_299137099_69123842,13,25,0,0,2,0,0,52.01
12/17/2016,ds_9291572_1312649_126155480_299477034_68165123,13,20,0,0,0,0,0,54.30
12/17/2016,ds_9291572_2106501_126936229_300239102_0,13,58,14,7,0,0,0,95.23
12/17/2016,ds_9291572_1312649_126155479_299137099_70324694,13,23,0,0,0,0,0,195.42
12/17/2016,ds_9291572_1312649_126155479_299137099_68165803,13,24,0,0,0,0,0,208.90
12/17/2016,ds_9291572_1312649_126155478_299137093_69129058,13,22,0,0,0,0,0,1155.17
12/17/2016,ps_ggl_63138,13,13,0,0,0,0,0,1199.05
12/17/2016,ps_ggl_40693,12,46,0,0,0,0,0,95.03
12/17/2016,ps_ggl_40638,12,121,0,0,0,0,0,105.20
12/17/2016,ps_ggl_41582,12,120,2,0,1,0,0,106.75
12/17/2016,11565537910,12,17,0,0,0,0,0,603.72
12/17/2016,ps_msn_50483,12,23,0,0,0,0,0,815.33
12/17/2016,ps_msn_50557,11,11,0,0,0,0,0,9.75
12/17/2016,ps_ggl_50702,11,11,0,0,0,0,0,181.68
12/17/2016,ds_9291572_1320102_126155022_299137093_70340428,11,11,0,0,0,0,0,385.07
12/17/2016,ps_msn_63789,11,12,0,0,0,0,0,718.08
12/17/2016,ds_9291572_2385165_126150817_311927776_0,11,12,0,0,0,0,0,1068.67
12/17/2016,ps_ggl_63195,11,12,0,0,0,0,0,1409.56
12/17/2016,ds_9291572_1312649_126155479_299137099_68162955,10,26,0,0,0,0,0,71.73
12/17/2016,ps_msn_64010,10,10,0,0,0,0,0,178.23
12/17/2016,ps_msn_63826,10,10,0,0,0,0,0,230.76
12/17/2016,ds_9291572_1312649_126155483_299137093_70340428,10,15,0,0,0,0,0,254.67
12/17/2016,ds_9291572_1312649_126155478_299137093_68165124,10,15,0,0,0,0,0,302.95
12/17/2016,ps_ggl_41249,10,49,0,0,0,0,0,420.24
12/17/2016,ps_msn_38991,10,89,8,5,0,0,0,584.26
12/17/2016,ds_9291572_1312649_126155478_299137093_68161982,10,17,0,0,0,0,0,660.77
12/17/2016,ps_msn_63950,10,16,0,0,0,0,0,981.20
12/17/2016,ds_9291572_1320102_126155024_299137473_70333951,10,10,0,0,0,0,0,1512.50
12/17/2016,ps_ggl_63234,9,9,0,0,0,0,0,5.06
12/17/2016,ds_9291572_1084152_138564735_299141023_70343687,9,9,0,0,0,0,0,82.79
12/17/2016,Vanity20039,9,30,0,0,0,0,0,219.35
12/17/2016,ds_9291572_1084152_138564735_299141023_68228183,9,14,0,0,0,0,0,275.81
12/17/2016,ps_msn_63970,9,11,0,0,0,0,0,392.91
12/17/2016,ds_9291572_1312649_126155478_299137093_70340428,9,15,0,0,0,0,0,535.06
12/17/2016,76731264,9,23,0,0,0,0,0,537.00
12/17/2016,ds_9291572_1312649_126155485_299477034_69129057,9,13,0,0,0,0,0,850.02
12/17/2016,ps_msn_63901,9,9,0,0,0,0,0,893.98
12/17/2016,ps_ggl_41140,9,18,0,0,0,0,0,1056.69
12/17/2016,ds_9291572_1312649_126155484_299137099_70324694,9,18,0,0,0,0,0,1215.53
12/17/2016,ds_9291572_1320102_126155019_299137473_68164252,8,8,0,0,0,0,0,16.54
12/17/2016,ps_ggl_50686,8,11,0,0,0,0,0,20.29
12/17/2016,ds_9291572_1312649_126155480_299477034_68269471,8,15,0,0,0,0,0,59.65
12/17/2016,ps_msn_39391,8,47,0,0,0,0,0,155.27
12/17/2016,ps_ggl_41207,8,44,0,0,0,0,0,164.48
12/17/2016,ps_msn_36351,8,49,0,0,0,0,0,310.55
12/17/2016,ps_ggl_63304,8,8,0,0,0,0,0,326.67
12/17/2016,ds_9291572_1312649_126155479_299137099_69129227,8,16,0,0,0,0,0,327.99
12/17/2016,ds_9291572_1312649_126155485_299477034_68165100,8,13,0,0,0,0,0,336.49
12/17/2016,ps_msn_63896,8,8,0,0,0,0,0,415.12
12/17/2016,ps_ggl_42036,8,28,0,0,0,0,0,438.92
12/17/2016,ps_msn_61462,8,11,0,0,0,0,0,617.21
12/17/2016,ps_msn_38339,8,39,0,0,0,0,0,636.65
12/17/2016,ps_ggl_63133,8,8,0,0,0,0,0,676.04
12/17/2016,ps_msn_63908,8,10,0,0,0,0,0,733.80
12/17/2016,ps_msn_39117,8,18,0,0,0,0,0,846.96
12/17/2016,ps_ggl_41063,8,19,1,1,0,0,0,1061.71
12/17/2016,ds_9291572_1312649_126155485_299477034_68165123,8,10,0,0,0,0,0,1518.66
12/17/2016,ps_ggl_63236,7,7,0,0,0,0,0,18.91
12/17/2016,ps_ggl_41868,7,17,0,0,0,0,0,72.57
12/17/2016,ps_ggl_50672,7,7,0,0,0,0,0,80.81
12/17/2016,ds_9291572_1312649_126155483_299137093_69126123,7,12,0,0,0,0,0,92.78
12/17/2016,ps_msn_63971,7,7,0,0,0,0,0,185.09
12/17/2016,77134160,7,15,0,0,0,0,0,259.36
12/17/2016,ds_9291572_1320102_126155022_299137093_68161982,7,7,0,0,0,0,0,259.47
12/17/2016,ps_ggl_63332,7,7,0,0,0,0,0,300.86
12/17/2016,ds_9291572_1320102_126155022_299137093_69129058,7,7,0,0,0,0,0,374.05
12/17/2016,ps_ggl_50909,7,9,0,0,0,0,0,448.85
12/17/2016,ds_9291572_1320102_126155020_299137473_69126143,7,7,0,0,0,0,0,526.49
12/17/2016,ps_ggl_63333,7,7,0,0,0,0,0,529.46
12/17/2016,ps_ggl_41989,7,20,0,0,0,0,0,603.82
12/17/2016,ps_msn_38555,7,10,0,0,0,0,0,719.02
12/17/2016,ds_9291572_1312649_126155480_299477034_69126118,7,16,0,0,0,0,0,886.53
12/17/2016,ps_ggl_40628,7,16,0,0,0,0,0,887.04
12/17/2016,ps_ggl_63105,7,15,0,0,0,0,0,1314.77
12/17/2016,ds_9291572_1320102_126155020_299137473_68162179,7,7,0,0,0,0,0,1316.19
12/17/2016,ds_9291572_1312649_126155484_299137099_69123842,7,13,0,0,0,0,0,1370.14
12/17/2016,ps_msn_64006,7,7,0,0,0,0,0,1502.38
12/17/2016,ps_msn_63927,6,6,0,0,0,0,0,50.81
12/17/2016,ds_9291572_1320102_126155019_299137473_68162179,6,6,0,0,0,0,0,55.99
12/17/2016,ps_ggl_41142,6,14,0,0,0,0,0,63.23
12/17/2016,ds_9291572_1320102_126155024_299137473_68164252,6,8,0,0,0,0,0,87.05
12/17/2016,ps_ggl_41996,6,19,0,0,1,0,0,112.68
12/17/2016,ps_msn_38912,6,11,0,0,0,0,0,121.21
12/17/2016,ps_msn_63934,6,6,0,0,0,0,0,163.43
12/17/2016,77147332,6,29,0,0,1,0,0,179.73
12/17/2016,ps_msn_38356,6,28,1,0,0,0,0,290.22
12/17/2016,77214306,6,10,0,0,0,0,1,430.24
12/17/2016,ps_msn_63829,6,7,0,0,0,0,0,442.84
12/17/2016,ds_9291572_1312649_126155479_299137099_68273537,6,11,0,0,0,0,0,465.65
12/17/2016,ps_ggl_40687,6,33,0,0,0,0,0,510.24
12/17/2016,ps_ggl_41095,6,18,0,0,0,0,0,575.53
12/17/2016,ps_ggl_63172,6,7,0,0,0,0,0,717.02
12/17/2016,ps_ggl_50835,6,7,0,0,0,0,0,739.17
12/17/2016,ps_ggl_63310,6,10,0,0,0,0,0,911.01
12/17/2016,ps_msn_63922,6,6,0,0,0,0,0,1007.48
12/17/2016,ds_9291572_1312649_126155469_303358625_68165124,6,10,0,0,0,0,0,1237.26
12/17/2016,ps_ggl_41899,6,10,0,0,0,0,0,1458.86
12/17/2016,ds_9291572_1312649_126155480_299477034_69124810,6,13,0,0,0,0,0,1713.51
12/17/2016,ds_9291572_1312649_126155485_299477034_69124810,5,8,0,0,0,0,0,6.69
12/17/2016,ps_msn_50502,5,5,0,0,0,0,0,10.21
12/17/2016,ds_9291572_1312649_126155478_299137093_69126123,5,7,0,0,0,0,0,19.27
12/17/2016,77122807,5,13,0,0,0,0,0,21.52
12/17/2016,ds_9291572_1312649_126155485_299477034_69126118,5,8,0,0,0,0,0,24.12
12/17/2016,ps_msn_61347,5,5,0,0,0,0,0,33.08
12/17/2016,ds_9291572_1312649_126155483_299137093_68161982,5,12,0,0,0,0,0,39.27
12/17/2016,ps_msn_50549,5,5,0,0,0,0,0,41.59
12/17/2016,ps_ggl_63199,5,5,0,0,0,0,0,61.60
12/17/2016,ps_ggl_41123,5,9,0,0,0,0,0,158.74
12/17/2016,ps_ggl_50679,5,5,0,0,0,0,0,160.99
12/17/2016,Vanity20042,5,35,0,0,5,0,0,178.33
12/17/2016,ps_ggl_40805,5,17,0,0,0,0,0,184.83
12/17/2016,ps_ggl_63308,5,6,0,0,0,0,0,267.87
12/17/2016,ds_9291572_1084152_138564735_299141023_68228920,5,5,0,0,0,0,0,295.53
12/17/2016,ds_9291572_1320102_126155022_299137093_68165124,5,5,0,0,0,0,0,316.06
12/17/2016,ps_ggl_23028,5,24,0,0,0,0,0,329.23
12/17/2016,ds_9291572_1855905_126154301_299587824_67439960,5,10,0,0,0,0,0,338.23
12/17/2016,11565537817,5,5,0,0,0,0,0,367.70
12/17/2016,ps_ggl_41436,5,15,0,0,0,0,0,380.93
12/17/2016,ps_ggl_51401,5,5,0,0,0,0,0,388.49
12/17/2016,ps_ggl_40976,5,8,0,0,0,0,0,394.71
12/17/2016,ds_9291572_1312649_126155469_303358625_69129058,5,8,0,0,0,0,0,406.88
12/17/2016,ps_ggl_40952,5,6,1,0,0,0,0,440.23
12/17/2016,ds_9291572_1852306_126155001_299137093_68161982,5,5,0,0,0,0,0,549.95
12/17/2016,ds_9291572_1853903_126154320_299137093_70340428,5,5,0,0,0,0,0,556.31
12/17/2016,ds_9291572_2106501_126936229_310528754_0,5,6,0,0,0,0,0,583.24
12/17/2016,ps_ggl_41246,5,7,0,0,0,0,0,614.83
12/17/2016,ps_ggl_41788,5,11,0,0,0,0,0,621.46
12/17/2016,ds_9291572_2106501_126936229_304635912_0,5,5,0,0,0,0,0,648.75
12/17/2016,ps_msn_63914,5,5,0,0,0,0,0,655.32
12/17/2016,ps_ggl_63206,5,5,0,0,0,0,0,714.31
12/17/2016,ps_msn_22566,5,28,0,0,1,0,0,800.18
12/17/2016,ds_9291572_1320102_126155024_299137473_68162179,5,6,0,0,0,0,0,828.07
12/17/2016,ps_ggl_46023,5,5,0,0,0,0,0,859.79
12/17/2016,ps_msn_38675,5,6,0,0,0,0,0,937.28
12/17/2016,ds_9291572_1312649_126155469_303358625_70340428,5,11,0,0,0,0,0,1570.45
12/17/2016,ps_msn_64009,5,6,0,0,0,0,0,1636.76
12/17/2016,77101858,5,22,0,0,0,0,0,1952.19
12/17/2016,ds_9291572_1312649_126155479_299137099_69123816,4,4,0,0,0,0,0,8.05
12/17/2016,ps_msn_38994,4,21,0,0,0,0,0,19.26
12/17/2016,ps_msn_63997,4,4,0,0,0,0,0,20.74
12/17/2016,ds_9291572_1320102_126155020_299137473_70333951,4,5,0,0,0,0,0,29.23
12/17/2016,ps_ggl_40931,4,29,0,0,0,0,0,68.50
12/17/2016,ps_ggl_63109,4,5,0,0,0,0,0,74.04
12/17/2016,ps_ggl_40903,4,6,0,0,0,0,0,94.01
12/17/2016,ds_9291572_1853903_126154329_299137093_68161982,4,4,0,0,0,0,0,98.86
12/17/2016,ds_9291572_1312649_126155484_299137099_68165803,4,8,0,0,0,0,0,148.94
12/17/2016,ps_ggl_40580,4,14,0,0,1,0,0,235.36
12/17/2016,ps_ggl_50824,4,7,0,0,0,0,0,236.56
12/17/2016,ds_9291572_1320102_140247016_312470079_0,4,4,0,0,0,0,0,252.81
12/17/2016,11576882156,4,5,2,0,0,0,0,393.66
12/17/2016,ds_9291572_1312649_126155483_299137093_69129058,4,4,0,0,0,0,0,408.51
12/17/2016,ps_ggl_50860,4,4,0,0,0,0,0,432.53
12/17/2016,ps_msn_63785,4,5,0,0,0,0,0,473.57
12/17/2016,ds_9291572_1320102_126155024_299137473_68268782,4,4,0,0,0,0,0,538.41
12/17/2016,ps_ggl_41479,4,26,0,0,0,0,0,576.70
12/17/2016,77185909,4,41,0,0,0,0,0,585.64
12/17/2016,ps_msn_38363,4,11,0,0,0,0,0,627.06
12/17/2016,ps_ggl_63131,4,6,0,0,0,0,0,709.54
12/17/2016,ds_9291572_702495_126155439_299137093_70340428,4,4,0,0,0,0,0,783.83
12/17/2016,ds_9291572_1559768_142283173_299587824_67439960,4,5,0,0,0,0,0,883.43
12/17/2016,ds_9291572_1853903_126154330_299137099_68162955,4,4,0,0,0,0,0,926.06
12/17/2016,ps_msn_63929,4,5,0,0,0,0,0,959.46
12/17/2016,Vanity20049,4,21,0,0,0,0,0,979.32
12/17/2016,ds_9291572_1312649_126155471_303358453_70328460,4,8,0,0,0,0,0,1013.96
12/17/2016,ds_9291572_1852306_126154395_299137473_69126143,4,4,0,0,0,0,0,1032.40
12/17/2016,ps_ggl_63194,4,5,0,0,0,0,0,1150.49
12/17/2016,ds_9291572_1312649_126155481_299137473_68162179,4,4,0,0,0,0,0,1179.27
12/17/2016,77118672,4,32,0,0,1,0,0,1216.19
12/17/2016,ps_ggl_41144,4,4,0,0,0,0,0,1240.74
12/17/2016,ps_msn_39103,4,4,0,0,0,0,0,1245.00
12/17/2016,ds_9291572_1320102_126155017_299137093_69129058,4,6,0,0,0,0,0,1396.83
12/17/2016,ps_msn_38353,4,11,0,0,0,0,0,1504.35
12/17/2016,ps_msn_61481,4,4,0,0,0,0,0,1619.74
12/17/2016,ds_9291572_1852306_126154398_299137473_70333951,3,3,0,0,0,0,0,5.15
12/17/2016,ps_msn_63988,3,3,0,0,0,0,0,5.21
12/17/2016,ps_ggl_50920,3,3,0,0,0,0,0,6.95
12/17/2016,ds_9291572_1312649_126155483_299137093_68165124,3,4,0,0,0,0,0,10.85
12/17/2016,ps_ggl_40974,3,5,0,0,0,0,0,15.45
12/17/2016,ps_msn_63833,3,3,0,0,0,0,0,15.97
12/17/2016,ds_9291572_1312649_126155473_303358625_69129058,3,4,0,0,0,0,0,16.17
12/17/2016,ds_9291572_702495_126155438_299137099_68162955,3,3,0,0,0,0,0,16.89
12/17/2016,ds_9291572_1312649_126155485_299477034_68269471,3,7,0,0,0,0,0,19.76
12/17/2016,ds_9291572_1312649_126155471_303358453_69129057,3,6,0,0,0,0,0,22.63
12/17/2016,ps_ggl_41418,3,27,0,0,0,0,0,30.49
12/17/2016,ps_msn_63947,3,3,0,0,0,0,0,33.18
12/17/2016,ds_9291572_1320102_126155019_299137473_69126143,3,3,0,0,0,0,0,39.73
12/17/2016,ps_msn_38361,3,10,0,0,0,0,0,46.73
12/17/2016,ps_msn_63936,3,3,0,0,0,0,0,58.29
12/17/2016,ps_ggl_41737,3,16,0,0,0,0,0,61.60
12/17/2016,ps_msn_36418,3,3,0,0,0,0,0,66.79
12/17/2016,ps_ggl_63177,3,3,0,0,0,0,0,66.91
12/17/2016,ds_9291572_1526601_126154377_299137099_68165803,3,3,0,0,0,0,0,73.82
12/17/2016,ps_ggl_40869,3,3,0,0,0,0,0,77.10
12/17/2016,ps_ggl_63270,3,3,0,0,0,0,0,78.79
12/17/2016,ds_9291572_1320102_126155019_299137473_70333951,3,4,0,0,0,0,0,85.88
12/17/2016,11560780703,3,3,0,0,1,0,0,88.34
12/17/2016,ps_ggl_63345,3,3,0,0,0,0,0,116.18
12/17/2016,11575086360,3,19,0,0,6,0,0,126.92
12/17/2016,ps_ggl_41938,3,11,0,0,0,0,0,130.23
12/17/2016,Vanity20016,3,16,0,0,0,0,0,133.08
12/17/2016,ps_msn_39664,3,18,0,0,0,0,0,137.65
12/17/2016,ds_9291572_1320102_126155022_299137093_69126123,3,4,0,0,0,0,0,151.33
12/17/2016,ps_ggl_40969,3,18,0,0,0,0,0,163.02
12/17/2016,ds_9291572_1559768_126154385_299137093_68161982,3,3,0,0,0,0,0,177.93
12/17/2016,ps_ggl_41326,3,12,0,0,0,0,0,180.68
12/17/2016,ps_ggl_41998,3,5,0,0,0,0,0,204.46
12/17/2016,ds_9291572_1320102_126155017_299137093_68161982,3,3,0,0,0,0,0,209.36
